i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:spawnhuman_4;pos:475,30,4250;rot:0,208.0725,0;m:spawnhuman;l:26;c:spawner, f:2, t:1;;
i:spawnhuman_5;pos:475,30,4250;rot:0,208.0725,0;m:spawnhuman;l:26;c:spawner, f:1, t:1;;
i:spawntitan_7;pos:99999,2,99999;rot:0,180,0;m:spawntitan;l:26;c:spawner, f:2, t:2;;
i:boulder1_1316;pos:128.0557,15,-3908.2;rot:0,103.058,0;m:boulder1;scl:14.93286,8.94409,11.99896;t:rock3;til:29.86572,23.99792;;
i:boulder1_1317;pos:-912.7476,15,1426.435;rot:0,197.2323,0;m:boulder1;scl:7.125919,9.576006,9.826349;t:lava1;til:14.25184,19.6527;;
i:boulder1_1318;pos:-891.995,15,-718.894;rot:0,114.791,0;m:boulder1;scl:10.61052,1.785913,19.74364;t:rock3;til:21.22105,39.48729;;
i:boulder1_1319;pos:3612.537,15,-127.3232;rot:0,128.6076,0;m:boulder1;scl:15.92029,6.06595,15.02991;t:lava1;til:31.84057,30.05982;;
i:boulder1_1320;pos:2613.727,15,439.1003;rot:0,264.503,0;m:boulder1;scl:17.32429,1.318613,5.84872;t:rock3;til:34.64858,11.69744;;
i:boulder1_1321;pos:-2576.861,15,1291.421;rot:0,231.8289,0;m:boulder1;scl:14.75112,8.316599,15.48631;t:lava1;til:29.50224,30.97263;;
i:boulder1_1322;pos:1488.449,15,-1642.018;rot:0,126.2185,0;m:boulder1;scl:14.14823,1.454909,11.39882;t:rock3;til:28.29646,22.79763;;
i:boulder1_1323;pos:10.13214,15,-1544.115;rot:0,111.613,0;m:boulder1;scl:13.64055,16.9519,13.37046;t:lava1;til:27.28111,26.74093;;
i:boulder1_1324;pos:-304.8189,15,1764.336;rot:0,190.1814,0;m:boulder1;scl:6.459853,4.287026,18.27967;t:rock3;til:12.91971,36.55934;;
i:boulder1_1325;pos:683.0043,15,-3454.085;rot:0,139.8864,0;m:boulder1;scl:18.56624,15.61284,8.71807;t:lava1;til:37.13248,17.43614;;
i:boulder1_1326;pos:-3789.3,15,3545.152;rot:0,243.9193,0;m:boulder1;scl:19.69008,25.71908,6.488235;t:rock3;til:39.38017,12.97647;;
i:boulder1_1327;pos:-1708.426,15,-3879.879;rot:0,206.5444,0;m:boulder1;scl:19.09406,14.42335,9.672995;t:lava1;til:38.18812,19.34599;;
i:boulder1_1328;pos:-2352.977,15,2861.293;rot:0,212.2945,0;m:boulder1;scl:19.75372,15.92261,6.876431;t:rock3;til:39.50743,13.75286;;
i:boulder1_1329;pos:17.21244,15,-2312.693;rot:0,240.3795,0;m:boulder1;scl:7.061831,20.04422,13.76461;t:lava1;til:14.12366,27.52922;;
i:boulder1_1330;pos:-94.36323,15,2714.56;rot:0,177.6258,0;m:boulder1;scl:7.071902,29.95575,8.78811;t:rock3;til:14.1438,17.57622;;
i:boulder1_1331;pos:-1681.57,15,-841.7005;rot:0,93.70279,0;m:boulder1;scl:9.341563,6.505814,10.60411;t:lava1;til:18.68313,21.20823;;
i:boulder1_1332;pos:3622.791,15,-877.102;rot:0,249.1302,0;m:boulder1;scl:8.807795,27.17231,10.15183;t:rock3;til:17.61559,20.30366;;
i:boulder1_1333;pos:-2250.679,15,3728.263;rot:0,187.818,0;m:boulder1;scl:19.55641,18.19626,17.05008;t:lava1;til:39.11283,34.10016;;
i:boulder1_1334;pos:2246.284,15,-745.0179;rot:0,126.1573,0;m:boulder1;scl:18.45866,14.61895,15.6415;t:rock3;til:36.91732,31.283;;
i:boulder1_1335;pos:-2862.514,15,128.0557;rot:0,235.2901,0;m:boulder1;scl:15.04959,6.686361,11.77831;t:lava1;til:30.09919,23.55663;;
i:boulder1_1336;pos:-3718.253,15,706.4424;rot:0,237.7588,0;m:boulder1;scl:17.66213,25.51552,10.83117;t:rock3;til:35.32426,21.66234;;
i:boulder1_1337;pos:498.9166,15,701.3154;rot:0,90.25938,0;m:boulder1;scl:18.3346,7.317392,19.19477;t:lava1;til:36.66921,38.38954;;
i:boulder1_1338;pos:-418.1036,15,-2445.265;rot:0,112.0784,0;m:boulder1;scl:11.28666,7.406781,6.300088;t:rock3;til:22.57332,12.60018;;
i:boulder1_1339;pos:1080.721,15,-1601.733;rot:0,228.2047,0;m:boulder1;scl:8.519853,4.050722,19.60677;t:lava1;til:17.03971,39.21354;;
i:boulder1_1340;pos:-1506.272,15,-99.00204;rot:0,226.9868,0;m:boulder1;scl:18.05536,15.66771,14.67834;t:rock3;til:36.11072,29.35667;;
i:boulder1_1341;pos:2068.545,15,-3444.075;rot:0,241.2639,0;m:boulder1;scl:9.7293,13.82861,10.41185;t:lava1;til:19.4586,20.82369;;
i:boulder1_1342;pos:3274.636,15,-682.2718;rot:0,208.6158,0;m:boulder1;scl:14.40779,24.85705,10.10147;t:rock3;til:28.81558,20.20295;;
i:boulder1_1343;pos:1752.617,15,-3792.962;rot:0,221.7222,0;m:boulder1;scl:7.152471,24.10831,13.64467;t:lava1;til:14.30494,27.28935;;
i:boulder1_1344;pos:2369.579,15,3948.729;rot:0,95.84672,0;m:boulder1;scl:13.43318,29.24506,7.828608;t:rock3;til:26.86636,15.65722;;
i:boulder1_1345;pos:0,10,4625;rot:0,260.0579,0;m:boulder1;scl:25,25,25;t:lava1;til:10,10;;
i:boulder1_1346;pos:403.0953,10,4607.4;rot:0,220.6742,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1347;pos:803.1228,10,4554.736;rot:0,196.5343,0;m:boulder1;scl:25,25,25;t:lava1;til:10,10;;
i:boulder1_1348;pos:1197.038,10,4467.407;rot:0,224.1691,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1349;pos:1581.843,10,4346.079;rot:0,159.3383,0;m:boulder1;scl:25,25,25;t:lava1;til:10,10;;
i:boulder1_1350;pos:1954.609,10,4191.673;rot:0,100.1434,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1351;pos:2312.5,10,4005.367;rot:0,263.9449,0;m:boulder1;scl:25,25,25;t:lava1;til:10,10;;
i:boulder1_1352;pos:2652.791,10,3788.578;rot:0,159.9142,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1353;pos:2972.893,10,3542.956;rot:0,110.3261,0;m:boulder1;scl:25,25,25;t:lava1;til:10,10;;
i:boulder1_1354;pos:3270.369,10,3270.369;rot:0,99.79873,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1355;pos:3542.956,10,2972.893;rot:0,237.5602,0;m:boulder1;scl:25,25,25;t:lava1;til:10,10;;
i:boulder1_1356;pos:3788.578,10,2652.791;rot:0,268.9661,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1357;pos:4005.367,10,2312.5;rot:0,229.9124,0;m:boulder1;scl:25,25,25;t:lava1;til:10,10;;
i:boulder1_1358;pos:4191.673,10,1954.609;rot:0,261.5905,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1359;pos:4346.079,10,1581.843;rot:0,237.6998,0;m:boulder1;scl:25,25,25;t:lava1;til:10,10;;
i:boulder1_1360;pos:4467.407,10,1197.038;rot:0,134.1001,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1361;pos:4554.736,10,803.1228;rot:0,92.16259,0;m:boulder1;scl:25,25,25;t:lava1;til:10,10;;
i:boulder1_1362;pos:4607.4,10,403.0953;rot:0,138.9389,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1363;pos:4625,10,2.833156E-13;rot:0,202.7463,0;m:boulder1;scl:25,25,25;t:lava1;til:10,10;;
i:boulder1_1364;pos:4607.4,10,-403.0953;rot:0,249.8715,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1365;pos:4554.736,10,-803.1228;rot:0,156.5421,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1366;pos:4467.407,10,-1197.038;rot:0,177.3391,0;m:boulder1;scl:25,25,25;t:lava1;til:10,10;;
i:boulder1_1367;pos:4346.079,10,-1581.843;rot:0,219.0733,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1368;pos:4191.673,10,-1954.609;rot:0,121.4505,0;m:boulder1;scl:25,25,25;t:lava1;til:10,10;;
i:boulder1_1369;pos:4005.367,10,-2312.5;rot:0,126.0406,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1370;pos:3788.578,10,-2652.791;rot:0,236.2899,0;m:boulder1;scl:25,25,25;t:lava1;til:10,10;;
i:boulder1_1371;pos:3542.956,10,-2972.893;rot:0,123.6883,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1372;pos:3270.369,10,-3270.369;rot:0,234.7509,0;m:boulder1;scl:25,25,25;t:lava1;til:10,10;;
i:boulder1_1373;pos:2972.893,10,-3542.956;rot:0,253.4522,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1374;pos:2652.791,10,-3788.578;rot:0,197.5604,0;m:boulder1;scl:25,25,25;t:lava1;til:10,10;;
i:boulder1_1375;pos:2312.5,10,-4005.367;rot:0,166.8562,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1376;pos:1954.609,10,-4191.673;rot:0,97.39509,0;m:boulder1;scl:25,25,25;t:lava1;til:10,10;;
i:boulder1_1377;pos:1581.843,10,-4346.079;rot:0,207.7604,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1378;pos:1197.038,10,-4467.407;rot:0,90.50228,0;m:boulder1;scl:25,25,25;t:lava1;til:10,10;;
i:boulder1_1379;pos:803.1228,10,-4554.736;rot:0,115.6538,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1380;pos:403.0953,10,-4607.4;rot:0,197.3417,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1381;pos:5.666312E-13,10,-4625;rot:0,154.5979,0;m:boulder1;scl:25,25,25;t:lava1;til:10,10;;
i:boulder1_1382;pos:-403.0953,10,-4607.4;rot:0,109.5523,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1383;pos:-803.1228,10,-4554.736;rot:0,148.7666,0;m:boulder1;scl:25,25,25;t:lava1;til:10,10;;
i:boulder1_1384;pos:-1197.038,10,-4467.407;rot:0,187.1424,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1385;pos:-1581.843,10,-4346.079;rot:0,122.0697,0;m:boulder1;scl:25,25,25;t:lava1;til:10,10;;
i:boulder1_1386;pos:-1954.609,10,-4191.673;rot:0,105.6455,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1387;pos:-2312.5,10,-4005.367;rot:0,125.4312,0;m:boulder1;scl:25,25,25;t:lava1;til:10,10;;
i:boulder1_1388;pos:-2652.791,10,-3788.578;rot:0,229.7397,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1389;pos:-2972.893,10,-3542.956;rot:0,139.5474,0;m:boulder1;scl:25,25,25;t:lava1;til:10,10;;
i:boulder1_1390;pos:-3270.369,10,-3270.369;rot:0,97.74735,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1391;pos:-3542.956,10,-2972.893;rot:0,249.2677,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1392;pos:-3788.578,10,-2652.791;rot:0,147.2542,0;m:boulder1;scl:25,25,25;t:lava1;til:10,10;;
i:boulder1_1393;pos:-4005.367,10,-2312.5;rot:0,268.1956,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1394;pos:-4191.673,10,-1954.609;rot:0,267.7212,0;m:boulder1;scl:25,25,25;t:lava1;til:10,10;;
i:boulder1_1395;pos:-4346.079,10,-1581.843;rot:0,234.9768,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1396;pos:-4467.407,10,-1197.038;rot:0,137.2129,0;m:boulder1;scl:25,25,25;t:lava1;til:10,10;;
i:boulder1_1397;pos:-4554.736,10,-803.1228;rot:0,265.8751,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1398;pos:-4607.4,10,-403.0953;rot:0,238.0052,0;m:boulder1;scl:25,25,25;t:lava1;til:10,10;;
i:boulder1_1399;pos:-4625,10,-8.499467E-13;rot:0,164.625,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1400;pos:-4607.4,10,403.0953;rot:0,129.0515,0;m:boulder1;scl:25,25,25;t:lava1;til:10,10;;
i:boulder1_1401;pos:-4554.736,10,803.1228;rot:0,219.9098,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1402;pos:-4467.407,10,1197.038;rot:0,140.2386,0;m:boulder1;scl:25,25,25;t:lava1;til:10,10;;
i:boulder1_1403;pos:-4346.079,10,1581.843;rot:0,148.009,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1404;pos:-4191.673,10,1954.609;rot:0,266.4088,0;m:boulder1;scl:25,25,25;t:lava1;til:10,10;;
i:boulder1_1405;pos:-4005.367,10,2312.5;rot:0,228.4376,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1406;pos:-3788.578,10,2652.791;rot:0,252.5165,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1407;pos:-3542.956,10,2972.893;rot:0,109.7252,0;m:boulder1;scl:25,25,25;t:lava1;til:10,10;;
i:boulder1_1408;pos:-3270.369,10,3270.369;rot:0,256.3264,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1409;pos:-2972.893,10,3542.956;rot:0,129.2626,0;m:boulder1;scl:25,25,25;t:lava1;til:10,10;;
i:boulder1_1410;pos:-2652.791,10,3788.578;rot:0,228.4725,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1411;pos:-2312.5,10,4005.367;rot:0,266.0248,0;m:boulder1;scl:25,25,25;t:lava1;til:10,10;;
i:boulder1_1412;pos:-1954.609,10,4191.673;rot:0,246.2355,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1413;pos:-1581.843,10,4346.079;rot:0,201.2433,0;m:boulder1;scl:25,25,25;t:lava1;til:10,10;;
i:boulder1_1414;pos:-1197.038,10,4467.407;rot:0,169.9852,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1415;pos:-803.1228,10,4554.736;rot:0,128.0185,0;m:boulder1;scl:25,25,25;t:lava1;til:10,10;;
i:boulder1_1416;pos:-403.0953,10,4607.4;rot:0,190.0911,0;m:boulder1;scl:25,25,25;t:rock3;til:10,10;;
i:boulder1_1417;pos:0,10,5250;rot:0,96.82915,0;m:boulder1;scl:35,35,35;t:lava1;til:10,10;;
i:boulder1_1418;pos:457.5677,10,5230.022;rot:0,257.4249,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1419;pos:911.653,10,5170.241;rot:0,226.651,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1420;pos:1358.8,10,5071.11;rot:0,161.5458,0;m:boulder1;scl:35,35,35;t:lava1;til:10,10;;
i:boulder1_1421;pos:1795.606,10,4933.386;rot:0,240.2697,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1422;pos:2218.746,10,4758.116;rot:0,265.189,0;m:boulder1;scl:35,35,35;t:lava1;til:10,10;;
i:boulder1_1423;pos:2625,10,4546.633;rot:0,259.8978,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1424;pos:3011.276,10,4300.548;rot:0,115.1989,0;m:boulder1;scl:35,35,35;t:lava1;til:10,10;;
i:boulder1_1425;pos:3374.635,10,4021.733;rot:0,247.9552,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1426;pos:3712.311,10,3712.311;rot:0,163.4589,0;m:boulder1;scl:35,35,35;t:lava1;til:10,10;;
i:boulder1_1427;pos:4021.733,10,3374.635;rot:0,245.7681,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1428;pos:4300.548,10,3011.276;rot:0,110.7134,0;m:boulder1;scl:35,35,35;t:lava1;til:10,10;;
i:boulder1_1429;pos:4546.633,10,2625;rot:0,95.18739,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1430;pos:4758.116,10,2218.746;rot:0,258.5906,0;m:boulder1;scl:35,35,35;t:lava1;til:10,10;;
i:boulder1_1431;pos:4933.386,10,1795.606;rot:0,218.4758,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1432;pos:5071.11,10,1358.8;rot:0,258.9583,0;m:boulder1;scl:35,35,35;t:lava1;til:10,10;;
i:boulder1_1433;pos:5170.241,10,911.653;rot:0,124.1515,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1434;pos:5230.022,10,457.5677;rot:0,233.8538,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1435;pos:5250,10,3.216015E-13;rot:0,168.3839,0;m:boulder1;scl:35,35,35;t:lava1;til:10,10;;
i:boulder1_1436;pos:5230.022,10,-457.5677;rot:0,264.6943,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1437;pos:5170.241,10,-911.653;rot:0,104.8373,0;m:boulder1;scl:35,35,35;t:lava1;til:10,10;;
i:boulder1_1438;pos:5071.11,10,-1358.8;rot:0,229.8376,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1439;pos:4933.386,10,-1795.606;rot:0,222.4776,0;m:boulder1;scl:35,35,35;t:lava1;til:10,10;;
i:boulder1_1440;pos:4758.116,10,-2218.746;rot:0,195.5124,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1441;pos:4546.633,10,-2625;rot:0,195.478,0;m:boulder1;scl:35,35,35;t:lava1;til:10,10;;
i:boulder1_1442;pos:4300.548,10,-3011.276;rot:0,180.5281,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1443;pos:4021.733,10,-3374.635;rot:0,90.6365,0;m:boulder1;scl:35,35,35;t:lava1;til:10,10;;
i:boulder1_1444;pos:3712.311,10,-3712.311;rot:0,233.7259,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1445;pos:3374.635,10,-4021.733;rot:0,225.3829,0;m:boulder1;scl:35,35,35;t:lava1;til:10,10;;
i:boulder1_1446;pos:3011.276,10,-4300.548;rot:0,247.0413,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1447;pos:2625,10,-4546.633;rot:0,124.4796,0;m:boulder1;scl:35,35,35;t:lava1;til:10,10;;
i:boulder1_1448;pos:2218.746,10,-4758.116;rot:0,267.8447,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1449;pos:1795.606,10,-4933.386;rot:0,186.6755,0;m:boulder1;scl:35,35,35;t:lava1;til:10,10;;
i:boulder1_1450;pos:1358.8,10,-5071.11;rot:0,94.9552,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1451;pos:911.653,10,-5170.241;rot:0,94.45947,0;m:boulder1;scl:35,35,35;t:lava1;til:10,10;;
i:boulder1_1452;pos:457.5677,10,-5230.022;rot:0,264.614,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1453;pos:6.432029E-13,10,-5250;rot:0,173.6452,0;m:boulder1;scl:35,35,35;t:lava1;til:10,10;;
i:boulder1_1454;pos:-457.5677,10,-5230.022;rot:0,213.4784,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1455;pos:-911.653,10,-5170.241;rot:0,243.3232,0;m:boulder1;scl:35,35,35;t:lava1;til:10,10;;
i:boulder1_1456;pos:-1358.8,10,-5071.11;rot:0,104.5786,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1457;pos:-1795.606,10,-4933.386;rot:0,240.8018,0;m:boulder1;scl:35,35,35;t:lava1;til:10,10;;
i:boulder1_1458;pos:-2218.746,10,-4758.116;rot:0,217.8887,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1459;pos:-2625,10,-4546.633;rot:0,217.9513,0;m:boulder1;scl:35,35,35;t:lava1;til:10,10;;
i:boulder1_1460;pos:-3011.276,10,-4300.548;rot:0,102.4475,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1461;pos:-3374.635,10,-4021.733;rot:0,94.70117,0;m:boulder1;scl:35,35,35;t:lava1;til:10,10;;
i:boulder1_1462;pos:-3712.311,10,-3712.311;rot:0,190.9095,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1463;pos:-4021.733,10,-3374.635;rot:0,191.4014,0;m:boulder1;scl:35,35,35;t:lava1;til:10,10;;
i:boulder1_1464;pos:-4300.548,10,-3011.276;rot:0,256.7832,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1465;pos:-4546.633,10,-2625;rot:0,179.3181,0;m:boulder1;scl:35,35,35;t:lava1;til:10,10;;
i:boulder1_1466;pos:-4758.116,10,-2218.746;rot:0,115.159,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1467;pos:-4933.386,10,-1795.606;rot:0,262.9435,0;m:boulder1;scl:35,35,35;t:lava1;til:10,10;;
i:boulder1_1468;pos:-5071.11,10,-1358.8;rot:0,254.0074,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1469;pos:-5170.241,10,-911.653;rot:0,264.0182,0;m:boulder1;scl:35,35,35;t:lava1;til:10,10;;
i:boulder1_1470;pos:-5230.022,10,-457.5677;rot:0,94.87167,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1471;pos:-5250,10,-9.648044E-13;rot:0,179.7587,0;m:boulder1;scl:35,35,35;t:lava1;til:10,10;;
i:boulder1_1472;pos:-5230.022,10,457.5677;rot:0,168.1278,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1473;pos:-5170.241,10,911.653;rot:0,201.2636,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1474;pos:-5071.11,10,1358.8;rot:0,239.7136,0;m:boulder1;scl:35,35,35;t:lava1;til:10,10;;
i:boulder1_1475;pos:-4933.386,10,1795.606;rot:0,268.3577,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1476;pos:-4758.116,10,2218.746;rot:0,189.8968,0;m:boulder1;scl:35,35,35;t:lava1;til:10,10;;
i:boulder1_1477;pos:-4546.633,10,2625;rot:0,166.9528,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1478;pos:-4300.548,10,3011.276;rot:0,163.5411,0;m:boulder1;scl:35,35,35;t:lava1;til:10,10;;
i:boulder1_1479;pos:-4021.733,10,3374.635;rot:0,228.6294,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1480;pos:-3712.311,10,3712.311;rot:0,216.115,0;m:boulder1;scl:35,35,35;t:lava1;til:10,10;;
i:boulder1_1481;pos:-3374.635,10,4021.733;rot:0,100.6677,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1482;pos:-3011.276,10,4300.548;rot:0,164.0758,0;m:boulder1;scl:35,35,35;t:lava1;til:10,10;;
i:boulder1_1483;pos:-2625,10,4546.633;rot:0,105.7788,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1484;pos:-2218.746,10,4758.116;rot:0,220.9629,0;m:boulder1;scl:35,35,35;t:lava1;til:10,10;;
i:boulder1_1485;pos:-1795.606,10,4933.386;rot:0,105.65,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1486;pos:-1358.8,10,5071.11;rot:0,239.0591,0;m:boulder1;scl:35,35,35;t:lava1;til:10,10;;
i:boulder1_1487;pos:-911.653,10,5170.241;rot:0,145.7791,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:boulder1_1488;pos:-457.5677,10,5230.022;rot:0,114.084,0;m:boulder1;scl:35,35,35;t:rock3;til:10,10;;
i:cuboid_1489;pos:0,2515,4625;rot:0,180,0;m:cuboid;scl:21,500,21;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_1490;pos:201.7397,2515,4620.598;rot:0,182.5,0;m:cuboid;scl:21,500,21;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_1491;pos:403.0953,2515,4607.4;rot:0,185,0;m:cuboid;scl:21,500,21;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_1492;pos:603.6837,2515,4585.433;rot:0,187.5,0;m:cuboid;scl:21,500,21;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_1493;pos:803.1228,2515,4554.736;rot:0,190,0;m:cuboid;scl:21,500,21;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_1494;pos:1001.033,2515,4515.369;rot:0,192.5,0;m:cuboid;scl:21,500,21;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_1495;pos:1197.038,2515,4467.407;rot:0,195,0;m:cuboid;scl:21,500,21;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_1496;pos:1390.764,2515,4410.941;rot:0,197.5,0;m:cuboid;scl:21,500,21;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_1497;pos:1581.843,2515,4346.079;rot:0,200,0;m:cuboid;scl:21,500,21;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_1498;pos:1769.911,2515,4272.943;rot:0,202.5,0;m:cuboid;scl:21,500,21;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_1499;pos:1954.609,2515,4191.673;rot:0,205,0;m:cuboid;scl:21,500,21;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_1500;pos:2135.587,2515,4102.425;rot:0,207.5,0;m:cuboid;scl:21,500,21;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_1501;pos:2312.5,2515,4005.367;rot:0,210,0;m:cuboid;scl:21,500,21;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_1502;pos:2485.011,2515,3900.686;rot:0,212.5,0;m:cuboid;scl:21,500,21;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_1503;pos:2652.791,2515,3788.578;rot:0,215,0;m:cuboid;scl:21,500,21;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_1504;pos:2815.522,2515,3669.259;rot:0,217.5,0;m:cuboid;scl:21,500,21;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_1505;pos:2972.893,2515,3542.956;rot:0,220,0;m:cuboid;scl:21,500,21;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_1506;pos:3124.605,2515,3409.908;rot:0,222.5,0;m:cuboid;scl:21,500,21;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_1507;pos:3270.369,2515,3270.369;rot:0,225,0;m:cuboid;scl:21,500,21;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
